Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance
Ardlui,AUI,2.0,56.3019723653141,-4.72165858161935,51.47503531074714,-3.1719622835054033,5.069603529383698
Ardrossan Harbour,ADS,2.0,55.6398782290401,-4.82111163323781,51.47503531074714,-3.1719622835054033,4.479465382361812
Ardrossan South Beach,ASB,2.0,55.641422142645,-4.80121264089138,51.47503531074714,-3.1719622835054033,4.473615535565637
Ardrossan Town,ADN,2.0,55.6397124556587,-4.81267645169651,51.47503531074714,-3.1719622835054033,4.476212539977495
Ardwick,ADK,1.0,53.471345820655,-2.21388417456067,51.47503531074714,-3.1719622835054033,2.21431012164234
Argyle Street,AGS,2.0,55.8573090626122,-4.25069486323156,51.47503531074714,-3.1719622835054033,4.5130906499701675
Arisaig,ARG,2.0,56.9125537431151,-5.83907949880085,51.47503531074714,-3.1719622835054033,6.056411556562734
Arlesey,ARL,2.0,52.0260300130868,-0.266319838272065,51.47503531074714,-3.1719622835054033,2.957423402481956
Armadale (West Lothian),ARM,2.0,55.8857140292087,-3.69541334262219,51.47503531074714,-3.1719622835054033,4.441631205849964
Armathwaite,AWT,2.0,54.8094679848183,-2.77207147292765,51.47503531074714,-3.1719622835054033,3.3583260589612016
Arnside,ARN,1.0,54.2027315043991,-2.82824189170434,51.47503531074714,-3.1719622835054033,2.7492672173878003
Arram,ARR,2.0,53.8843427696163,-0.426570132093475,51.47503531074714,-3.1719622835054033,3.6526621108989548
Arrochar & Tarbet,ART,2.0,56.2039766194239,-4.72277124702392,51.47503531074714,-3.1719622835054033,4.976735309642139
Arundel,ARU,1.0,50.84821399905,-0.546174298416944,51.47503531074714,-3.1719622835054033,2.69956802089383
Ascot (Berks),ACT,1.0,51.406243053303,-0.675833255037063,51.47503531074714,-3.1719622835054033,2.497076791259444
Ascott-under-Wychwood,AUW,1.0,51.8673416456497,-1.56405280921503,51.47503531074714,-3.1719622835054033,1.6550761728444485
Ash,ASH,1.0,51.2495967734882,-0.712805474371656,51.47503531074714,-3.1719622835054033,2.4694685148813544
Ash Vale,AHV,2.0,51.2722464128127,-0.72164859629209,51.47503531074714,-3.1719622835054033,2.458690810750788
Ashburys,ABY,1.0,53.471639721401,-2.19443661452133,51.47503531074714,-3.1719622835054033,2.223057715437277
Ashchurch for Tewkesbury,ASC,0.0,51.9989057939667,-2.10876020926952,51.47503531074714,-3.1719622835054033,1.1852590155101883
Ashfield,ASF,2.0,55.8889269328418,-4.24921509407071,51.47503531074714,-3.1719622835054033,4.543447245150787
Ashford (Surrey),AFS,1.0,51.4365062586203,-0.468070995385795,51.47503531074714,-3.1719622835054033,2.704165783717209
Ashford International,AFK,2.0,51.1437026741936,0.876197214386404,51.47503531074714,-3.1719622835054033,4.061696275747014
Ashford International (Eurostar),ASI,-999.0,nan,nan,51.47503531074714,-3.1719622835054033,nan
Ashley,ASY,1.0,53.3557258053839,-2.34146074338483,51.47503531074714,-3.1719622835054033,2.055901151505029
Ashtead,AHD,2.0,51.317872587997,-0.307571763628547,51.47503531074714,-3.1719622835054033,2.868698863907232
Ashton-under-Lyne,AHN,2.0,53.4912746360398,-2.09431253377749,51.47503531074714,-3.1719622835054033,2.2861649109251134
Ashurst (Kent),AHS,2.0,51.1286608253579,0.152652111896866,51.47503531074714,-3.1719622835054033,3.342609184790328
Ashurst New Forest,ANF,1.0,50.8898511647037,-1.52663085660955,51.47503531074714,-3.1719622835054033,1.746297795082996
Ashwell & Morden,AWM,2.0,52.0307706434447,-0.109788918120069,51.47503531074714,-3.1719622835054033,3.112193355124937
Askam,ASK,2.0,54.1889331625586,-3.20451175494515,51.47503531074714,-3.1719622835054033,2.7140930378595836
Aslockton,ALK,1.0,52.9515495737311,-0.898097621841918,51.47503531074714,-3.1719622835054033,2.7111906735523172
Aspatria,ASP,2.0,54.7589599137074,-3.33187421074512,51.47503531074714,-3.1719622835054033,3.287815782917473
Aspley Guise,APG,2.0,52.0212361960308,-0.632334507265971,51.47503531074714,-3.1719622835054033,2.5976998766084387
Aston,AST,1.0,52.5042320347358,-1.8719337575538,51.47503531074714,-3.1719622835054033,1.658107374375041
Atherstone,ATH,1.0,52.5789720633612,-1.55281147568713,51.47503531074714,-3.1719622835054033,1.959674894524764
Atherton,ATN,2.0,53.5291462480773,-2.47897234425216,51.47503531074714,-3.1719622835054033,2.1678576518686885
Attadale,ATT,2.0,57.3950433711996,-5.4555786528295,51.47503531074714,-3.1719622835054033,6.345187086136
Attenborough,ATB,0.0,52.9062133028873,-1.23141560765685,51.47503531074714,-3.1719622835054033,2.4112220649150546
Attleborough,ATL,2.0,52.5145445883409,1.02234755537498,51.47503531074714,-3.1719622835054033,4.321205221085003
Auchinleck,AUK,2.0,55.4702784722357,-4.29535018687193,51.47503531074714,-3.1719622835054033,4.150176899946717
Audley End,AUD,2.0,52.0044405435161,0.207160027997398,51.47503531074714,-3.1719622835054033,3.420341722193733
Aughton Park,AUG,2.0,53.5542504500956,-2.89522128047861,51.47503531074714,-3.1719622835054033,2.0975512338086344
Aviemore,AVM,2.0,57.1885162452285,-3.82886797624022,51.47503531074714,-3.1719622835054033,5.751120714941515
Avoncliff,AVF,0.0,51.3396528744674,-2.28132558221387,51.47503531074714,-3.1719622835054033,0.9008674362748953
Avonmouth,AVN,1.0,51.5003648679963,-2.69946651797304,51.47503531074714,-3.1719622835054033,0.4731742120154612
Axminster,AXM,1.0,50.7792744117621,-3.00472359764506,51.47503531074714,-3.1719622835054033,0.7155780925969993
Aylesbury,AYS,2.0,51.8138902206829,-0.815095998270687,51.47503531074714,-3.1719622835054033,2.381100866503489
Aylesbury Vale Parkway,AVP,2.0,51.8311587338339,-0.860182437861177,51.47503531074714,-3.1719622835054033,2.3390489407444806
Aylesford,AYL,2.0,51.3013153585378,0.466170568242092,51.47503531074714,-3.1719622835054033,3.6422780328744784
Aylesham,AYH,2.0,51.2272505439136,1.2094526827124,51.47503531074714,-3.1719622835054033,4.3884159325287415
Ayr,AYR,2.0,55.4581477383334,-4.62587677242484,51.47503531074714,-3.1719622835054033,4.240171217283803
Bache,BAC,1.0,53.2087886904783,-2.89167051075084,51.47503531074714,-3.1719622835054033,1.7562642909320691
Baglan,BAJ,0.0,51.615545271975,-3.81113654529303,51.47503531074714,-3.1719622835054033,0.6544362353476566
Bagshot,BAG,2.0,51.3643669407293,-0.688661997063008,51.47503531074714,-3.1719622835054033,2.485765033298057
Baildon,BLD,2.0,53.8502255005868,-1.75363638811678,51.47503531074714,-3.1719622835054033,2.7664375618185417
Baillieston,BIO,2.0,55.844505909339,-4.11369931815988,51.47503531074714,-3.1719622835054033,4.4698033462780575
Balcombe,BAB,2.0,51.0555201604538,-0.136933757536862,51.47503531074714,-3.1719622835054033,3.0638849708774014
Baldock,BDK,2.0,51.9928698318742,-0.187563753520231,51.47503531074714,-3.1719622835054033,3.0289911153796
Balham,BAL,2.0,51.4432234163815,-0.152424495700288,51.47503531074714,-3.1719622835054033,3.019705357912613
Balloch,BHC,2.0,56.0029392993731,-4.58348654319574,51.47503531074714,-3.1719622835054033,4.742817228811291
Balmossie,BSI,2.0,56.4745685552318,-2.83895622541232,51.47503531074714,-3.1719622835054033,5.010611309753931
Bamber Bridge,BMB,2.0,53.7268691714662,-2.6607753764786,51.47503531074714,-3.1719622835054033,2.309127062375853
Bamford,BAM,1.0,53.3390008432273,-1.68908191470249,51.47503531074714,-3.1719622835054033,2.3818693697294
Banavie,BNV,2.0,56.8433146084024,-5.09542698683765,51.47503531074714,-3.1719622835054033,5.702467806362355
Banbury,BAN,1.0,52.0603086671337,-1.32813289497966,51.47503531074714,-3.1719622835054033,1.9344900402140104
Bangor (Gwynedd),BNG,0.0,53.2222875881889,-4.1358808597691,51.47503531074714,-3.1719622835054033,1.9955023284104803
Bank Hall,BAH,2.0,53.4374965462522,-2.98751189569183,51.47503531074714,-3.1719622835054033,1.9711103587634622
Banstead,BAD,2.0,51.3293474848423,-0.213158931277083,51.47503531074714,-3.1719622835054033,2.9623879252681315
Barassie,BSS,2.0,55.5610644543682,-4.65113966824502,51.47503531074714,-3.1719622835054033,4.345526423581589
Barbican,ZBB,1.0,nan,nan,51.47503531074714,-3.1719622835054033,nan
Bardon Mill,BLL,2.0,54.9744957852522,-2.34650475516335,51.47503531074714,-3.1719622835054033,3.5954977045910876
Bare Lane,BAR,2.0,54.0745443408907,-2.83533086719705,51.47503531074714,-3.1719622835054033,2.6212149679573535
Bargeddie,BGI,2.0,55.8512961462984,-4.07380825280165,51.47503531074714,-3.1719622835054033,4.468219449972856
Bargoed,BGD,0.0,51.6923127611933,-3.22968013064506,51.47503531074714,-3.1719622835054033,0.22481290076599458
Barking,BKG,2.0,51.5394928787692,0.0809024258638578,51.47503531074714,-3.1719622835054033,3.2535032803941184
Barlaston,BRT,2.0,nan,nan,51.47503531074714,-3.1719622835054033,nan
Barming,BMG,2.0,51.2848926922128,0.478958086821072,51.47503531074714,-3.1719622835054033,3.6558684010571145
