Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance,Journey time,fare,company,fare type,route code,cost per km,cost per min,speed (linear),minutes to travel 1km linear
Ardrossan South Beach,ASB,2.0,55.641422142645,-4.80121264089138,53.7956274464893,-1.54802567392696,293.48347216857474,341.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4497697912071184,0.3870967741935484,0.8606553436028584,1.1619052939517225
Ardrossan Town,ADN,1.0,55.6397124556587,-4.81267645169651,53.7956274464893,-1.54802567392696,293.88137223152387,330.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.44916082634869603,0.4,0.8905496128227997,1.1229020658717401
Ardwick,ADK,1.0,53.471345820655,-2.21388417456067,53.7956274464893,-1.54802567392696,56.94474439764156,82.0,23.0,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0,0.403900311491302,0.2804878048780488,0.6944481024102629,1.4399924148820333
Argyle Street,AGS,2.0,55.8573090626122,-4.25069486323156,53.7956274464893,-1.54802567392696,287.7823267057025,298.0,118.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.41003212862571453,0.3959731543624161,0.9657125057238338,1.035504867207313
Arisaig,ARG,2.0,56.9125537431151,-5.83907949880085,53.7956274464893,-1.54802567392696,440.83846186089653,588.0,168.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.38109197480371215,0.2857142857142857,0.7497252752736335,1.3338219118129926
Arlesey,ARL,1.0,52.0260300130868,-0.266319838272065,53.7956274464893,-1.54802567392696,214.97033584383158,141.0,100.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0,0.4651804613295413,0.7092198581560284,1.52461231094916,0.6559044504746532
Armadale (West Lothian),ARM,1.0,55.8857140292087,-3.69541334262219,53.7956274464893,-1.54802567392696,270.4678819764272,250.0,118.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4362810073333749,0.472,1.0818715279057087,0.924324168079184
Armathwaite,AWT,0.0,54.8094679848183,-2.77207147292765,53.7956274464893,-1.54802567392696,138.1439234542239,154.0,51.3,NORTHERN,ANYTIME DAY S,0.0,0.37135183884507983,0.3331168831168831,0.897038463988467,1.114779399262033
Arnside,ARN,1.0,54.2027315043991,-2.82824189170434,53.7956274464893,-1.54802567392696,95.3987809626414,128.0,30.1,NORTHERN,ANYTIME DAY S,0.0,0.3155176585724644,0.23515625,0.7453029762706359,1.3417362225008451
Arram,ARR,1.0,53.8843427696163,-0.426570132093475,53.7956274464893,-1.54802567392696,74.47868511131982,97.0,30.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0,0.41219846932198306,0.31649484536082473,0.7678214959929879,1.3023860431346046
Arrochar & Tarbet,ART,2.0,56.2039766194239,-4.72277124702392,53.7956274464893,-1.54802567392696,336.31347093531355,384.0,138.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4118181755099517,0.3606770833333333,0.8758163305607124,1.1417919089951007
Arundel,ARU,2.0,50.84821399905,-0.546174298416944,53.7956274464893,-1.54802567392696,334.9977856028158,274.0,154.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4611970784283936,0.5638686131386861,1.222619655484729,0.8179158543001931
Ascot (Berks),ACT,1.0,51.406243053303,-0.675833255037063,53.7956274464893,-1.54802567392696,272.36975538684203,317.0,142.5,CROSSCOUNTRY,ANYTIME S,0.0,0.5231858427071308,0.44952681388012616,0.8592105848165363,1.1638590325484943
Ascott-under-Wychwood,AUW,1.0,51.8673416456497,-1.56405280921503,53.7956274464893,-1.54802567392696,214.5882740861266,317.0,111.05,CROSSCOUNTRY,ANYTIME S,700.0,0.5175026476769614,0.3503154574132492,0.6769346185682227,1.477247539969354
Ash,ASH,2.0,51.2495967734882,-0.712805474371656,53.7956274464893,-1.54802567392696,288.9257532705647,327.0,145.0,CROSSCOUNTRY,ANYTIME S,0.0,0.5018590359586764,0.4434250764525994,0.8835649947112071,1.1317786535068082
Ash Vale,AHV,2.0,51.2722464128127,-0.72164859629209,53.7956274464893,-1.54802567392696,286.3344742771094,248.0,145.0,CROSSCOUNTRY,ANYTIME S,0.0,0.5064007761065878,0.5846774193548387,1.1545744930528605,0.8661199480995433
Ashburys,ABY,1.0,53.471639721401,-2.19443661452133,53.7956274464893,-1.54802567392696,55.934429209456006,81.0,23.0,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0,0.41119575769464956,0.2839506172839506,0.6905485087587161,1.4481241901420268
Ashchurch for Tewkesbury,ASC,1.0,51.9989057939667,-2.10876020926952,53.7956274464893,-1.54802567392696,203.47482010168682,250.0,100.35,CROSSCOUNTRY,ANYTIME S,700.0,0.4931814165008228,0.4014,0.8138992804067473,1.2286532548600468
Ashfield,ASF,2.0,55.8889269328418,-4.24921509407071,53.7956274464893,-1.54802567392696,290.49902011509454,288.0,127.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4388999313990285,0.4427083333333333,1.0086771531774117,0.991397492101335
Ashford (Surrey),AFS,2.0,51.4365062586203,-0.468070995385795,53.7956274464893,-1.54802567392696,272.5119513721206,215.0,137.5,CROSSCOUNTRY,ANYTIME S,0.0,0.5045650266260835,0.6395348837209303,1.2674974482424215,0.7889562234516941
Ashford International,AFK,2.0,51.1437026741936,0.876197214386404,53.7956274464893,-1.54802567392696,337.91988918614175,211.0,151.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.446851472293252,0.7156398104265402,1.6015160624935627,0.6244083487011667
Ashford International (Eurostar),ASI,-999.0,nan,nan,53.7956274464893,-1.54802567392696,-999.0,-999.0,-999.0,N/A,no route found,-998.0,-999.0,-999.0,-999.0,-999.0
Ashley,ASY,1.0,53.3557258053839,-2.34146074338483,53.7956274464893,-1.54802567392696,71.82801421803936,113.0,24.6,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0,0.34248475706602227,0.2176991150442478,0.6356461435224722,1.5732023393683134
Ashtead,AHD,2.0,51.317872587997,-0.307571763628547,53.7956274464893,-1.54802567392696,288.25718645267216,214.0,137.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.47700458639762516,0.6425233644859814,1.3469961983769727,0.7423925926479402
Ashton-under-Lyne,AHN,1.0,53.4912746360398,-2.09431253377749,53.7956274464893,-1.54802567392696,49.52468681922133,75.0,17.2,TRANSPENNINE EXPRESS,ANYTIME DAY S,1000.0,0.3473015399932706,0.22933333333333333,0.6603291575896177,1.514396249970657
Ashurst (Kent),AHS,2.0,51.1286608253579,0.152652111896866,53.7956274464893,-1.54802567392696,318.46271782611745,231.0,139.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.43804185605226115,0.6038961038961039,1.3786264840957465,0.725359632602669
Ashurst New Forest,ANF,1.0,50.8898511647037,-1.52663085660955,53.7956274464893,-1.54802567392696,323.3400429859756,382.0,160.5,CROSSCOUNTRY,ANYTIME S,0.0,0.49638145191612243,0.4201570680628272,0.8464399031046481,1.1814187827536373
Ashwell & Morden,AWM,1.0,52.0307706434447,-0.109788918120069,53.7956274464893,-1.54802567392696,218.92844148958724,145.0,113.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,700.0,0.516150387912822,0.7793103448275862,1.509851320617843,0.6623168694456565
