Name,Code,Changes,Time,Fare,Company,Fare Type,Route Code
Bayford,BAY,2.0,205.0,45.7,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0
Beaconsfield,BCF,1.0,164.0,50.6,CHILTERN RAILWAYS,ANYTIME DAY S,200.0
Bearley,BER,1.0,210.0,76.2,CROSSCOUNTRY,ANYTIME S,700.0
Bearsden,BRN,1.0,592.0,228.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bearsted,BSD,1.0,250.0,62.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Beasdale,BSL,2.0,1016.0,236.5,VIRGIN WEST COAST,ANYTIME S,0.0
Beaulieu Road,BEU,0.0,24.0,5.1,SOUTH WESTERN RAILWAY,ANYTIME DAY S,1000.0
Beauly,BEL,2.0,780.0,216.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bebington,BEB,2.0,302.0,124.7,CROSSCOUNTRY,ANYTIME S,700.0
Beccles,BCC,3.0,296.0,107.2,GREATER ANGLIA,ANYTIME S,0.0
Beckenham Hill,BEC,2.0,137.0,48.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Beckenham Junction,BKJ,2.0,135.0,48.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Bedford,BDM,1.0,258.0,70.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Bedford St Johns,BSJ,2.0,228.0,70.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Bedhampton,BDH,1.0,65.0,13.7,SOUTHERN,ANYTIME DAY S,1000.0
Bedminster,BMT,1.0,145.0,34.0,GWR,ANYTIME S,700.0
Bedworth,BEH,1.0,200.0,85.05,CROSSCOUNTRY,ANYTIME S,700.0
Bedwyn,BDW,1.0,96.0,29.6,GWR,ANYTIME DAY S,830.0
Beeston,BEE,1.0,272.0,104.05,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Bekesbourne,BKS,1.0,294.0,80.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Belle Vue,BLV,1.0,288.0,128.8,CROSSCOUNTRY,ANYTIME S,700.0
Bellgrove,BLG,1.0,570.0,223.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bellingham,BGM,2.0,135.0,48.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Bellshill,BLH,1.0,586.0,223.5,VIRGIN WEST COAST,ANYTIME S,0.0
Belmont,BLM,1.0,129.0,31.3,SOUTHERN,ANYTIME DAY S,947.0
Belper,BLP,1.0,259.0,100.35,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Beltring,BEG,3.0,195.0,17.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,703.0
Belvedere,BVD,2.0,159.0,48.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,703.0
Bempton,BEM,1.0,472.0,174.0,CROSSCOUNTRY,ANYTIME S,0.0
Ben Rhydding,BEY,1.0,366.0,169.0,CROSSCOUNTRY,ANYTIME S,0.0
Benfleet,BEF,2.0,190.0,52.5,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Bentham,BEN,2.0,365.0,119.0,VIRGIN WEST COAST,ANYTIME S,700.0
Bentley (Hants),BTY,1.0,127.0,30.3,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Bentley (South Yorks),BYK,1.0,352.0,148.0,CROSSCOUNTRY,ANYTIME S,0.0
Bere Alston,BAS,2.0,299.0,62.5,GWR,ANYTIME S,700.0
Bere Ferrers,BFE,2.0,294.0,62.5,GWR,ANYTIME S,700.0
Berkhamsted,BKM,1.0,156.0,63.7,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Berkswell,BKW,1.0,151.0,85.05,CROSSCOUNTRY,ANYTIME S,700.0
Bermuda Park,BEP,1.0,204.0,97.45,VIRGIN WEST COAST,ANYTIME S,200.0
Berney Arms,BYA,nan,nan,116.9,GREATER ANGLIA,ANYTIME S,0.0
Berry Brow,BBW,1.0,362.0,165.0,CROSSCOUNTRY,ANYTIME S,0.0
Berrylands,BRS,1.0,116.0,34.6,SOUTH WESTERN RAILWAY,ANYTIME DAY S,635.0
Berwick (Sussex),BRK,1.0,145.0,71.4,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Berwick-upon-Tweed,BWK,1.0,471.0,180.0,CROSSCOUNTRY,ANYTIME S,0.0
Bescar Lane,BES,2.0,345.0,139.55,VIRGIN WEST COAST,ANYTIME S,200.0
Bescot Stadium,BSC,1.0,218.0,94.75,CROSSCOUNTRY,ANYTIME S,700.0
Betchworth,BTO,2.0,145.0,54.1,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Bethnal Green,BET,2.0,159.0,47.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Betws-y-Coed,BYC,2.0,520.0,68.3,CROSSCOUNTRY,ANYTIME S,700.0
Beverley,BEV,1.0,374.0,163.5,CROSSCOUNTRY,ANYTIME S,0.0
Bexhill,BEX,1.0,199.0,71.4,SOUTHERN,ANYTIME DAY S,0.0
Bexley,BXY,2.0,151.0,48.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,703.0
Bexleyheath,BXH,2.0,144.0,48.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,703.0
Bicester North,BCS,1.0,127.0,70.9,CHILTERN RAILWAYS,ANYTIME DAY S,0.0
Bicester Village,BIT,1.0,122.0,43.7,CROSSCOUNTRY,ANYTIME S,0.0
Bickley,BKL,2.0,419.0,48.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Bidston,BID,2.0,304.0,128.8,CROSSCOUNTRY,ANYTIME S,700.0
Biggleswade,BIW,1.0,219.0,49.4,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0
Bilbrook,BBK,1.0,253.0,97.45,CROSSCOUNTRY,ANYTIME S,700.0
Billericay,BIC,2.0,173.0,49.3,GREATER ANGLIA,ANYTIME DAY S,0.0
Billingham (Cleveland),BIL,2.0,481.0,178.0,CROSSCOUNTRY,ANYTIME S,0.0
Billingshurst,BIG,1.0,110.0,17.2,SOUTHERN,ANYTIME DAY S,947.0
Bingham,BIN,2.0,339.0,149.8,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Bingley,BIY,1.0,343.0,169.0,CROSSCOUNTRY,ANYTIME S,0.0
Birchgrove,BCG,1.0,194.0,130.5,GWR,ANYTIME S,700.0
Birchington-on-sea,BCH,1.0,302.0,82.4,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Birchwood,BWD,1.0,290.0,127.15,CROSSCOUNTRY,ANYTIME S,700.0
Birkbeck,BIK,2.0,132.0,48.2,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Birkdale,BDL,2.0,685.0,139.55,VIRGIN WEST COAST,ANYTIME S,200.0
Birkenhead Central,BKC,2.0,308.0,128.8,CROSSCOUNTRY,ANYTIME S,700.0
Birkenhead Hamilton Square,BKQ,2.0,295.0,128.8,CROSSCOUNTRY,ANYTIME S,700.0
Birkenhead North,BKN,2.0,302.0,128.8,CROSSCOUNTRY,ANYTIME S,700.0
Birkenhead Park,BKP,2.0,300.0,128.8,CROSSCOUNTRY,ANYTIME S,700.0
Birmingham International,BHI,0.0,148.0,96.3,VIRGIN WEST COAST,ANYTIME S,200.0
Birmingham Moor Street,BMO,1.0,176.0,94.75,CROSSCOUNTRY,ANYTIME S,700.0
Birmingham New Street,BHM,0.0,158.0,94.75,CROSSCOUNTRY,ANYTIME S,700.0
Birmingham Snow Hill,BSW,1.0,178.0,94.75,CROSSCOUNTRY,ANYTIME S,700.0
Bishop Auckland,BIA,1.0,429.0,175.0,CROSSCOUNTRY,ANYTIME S,0.0
Bishopbriggs,BBG,2.0,565.0,223.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bishops Stortford,BIS,2.0,200.0,52.8,GREATER ANGLIA,ANYTIME DAY S,0.0
Bishopstone (Sussex),BIP,1.0,172.0,66.7,SOUTHERN,ANYTIME DAY S,0.0
