Name,Code,Changes,Time,Fare,Company,Fare Type,Route Code
Barrhill,BRL,1.0,825.0,209.5,VIRGIN WEST COAST,ANYTIME S,0.0
Barrow Haven,BAV,3.0,344.0,126.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Barrow-in-Furness,BIF,1.0,270.0,177.0,VIRGIN WEST COAST,ANYTIME S,700.0
Barrow-Upon-Soar,BWS,2.0,164.0,97.6,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Barry,BRY,3.0,237.0,128.5,GWR,ANYTIME S,0.0
Barry Docks,BYD,3.0,234.0,128.5,GWR,ANYTIME S,0.0
Barry Island,BYI,3.0,242.0,128.5,GWR,ANYTIME S,0.0
Barry Links,BYL,2.0,741.0,183.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Barton-on-Humber,BAU,3.0,341.0,126.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Basildon,BSO,2.0,123.0,22.6,C2C,ANYTIME DAY S,0.0
Basingstoke,BSK,1.0,108.0,39.6,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Bat & Ball,BBL,2.0,136.0,19.2,WEST MIDLANDS TRAINS,ANYTIME DAY S,200.0
Bath Spa,BTH,2.0,156.0,108.0,GWR,ANYTIME S,0.0
Bathgate,BHG,1.0,362.0,164.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Batley,BTL,2.0,217.0,142.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Battersby,BTT,4.0,293.0,161.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Battersea Park,BAK,1.0,59.0,12.6,ATOC,ANYTIME DAY S,0.0
Battle,BAT,2.0,154.0,41.6,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0
Battlesbridge,BLB,3.0,145.0,29.3,C2C,ANYTIME DAY S,0.0
Bayford,BAY,2.0,95.0,19.5,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0
Beaconsfield,BCF,2.0,105.0,20.6,GWR,ANYTIME DAY S,200.0
Bearley,BER,2.0,148.0,72.0,VIRGIN WEST COAST,ANYTIME S,200.0
Bearsden,BRN,1.0,366.0,198.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bearsted,BSD,2.0,138.0,29.2,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0
Beasdale,BSL,2.0,647.0,221.5,VIRGIN WEST COAST,ANYTIME S,700.0
Beaulieu Road,BEU,1.0,163.0,59.9,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Beauly,BEL,2.0,609.0,193.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bebington,BEB,1.0,158.0,162.5,VIRGIN WEST COAST,ANYTIME S,700.0
Beccles,BCC,3.0,240.0,74.7,GREATER ANGLIA,ANYTIME S,0.0
Beckenham Hill,BEC,2.0,114.0,14.5,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Beckenham Junction,BKJ,2.0,98.0,14.5,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Bedford,BDM,1.0,118.0,26.0,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Bedford St Johns,BSJ,1.0,84.0,26.0,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Bedhampton,BDH,1.0,166.0,45.3,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Bedminster,BMT,3.0,194.0,115.0,GWR,ANYTIME S,0.0
Bedworth,BEH,1.0,77.0,39.0,VIRGIN WEST COAST,ANYTIME S,200.0
Bedwyn,BDW,2.0,167.0,42.0,WEST MIDLANDS TRAINS,ANYTIME DAY S,200.0
Beeston,BEE,1.0,159.0,98.0,EAST MIDLANDS TRAINS,ANYTIME S,700.0
Bekesbourne,BKS,2.0,165.0,51.3,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0
Belle Vue,BLV,1.0,214.0,175.0,VIRGIN WEST COAST,ANYTIME S,700.0
Bellgrove,BLG,2.0,401.0,193.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bellingham,BGM,2.0,112.0,13.7,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Bellshill,BLH,1.0,357.0,193.5,VIRGIN WEST COAST,ANYTIME S,0.0
Belmont,BLM,1.0,95.0,14.5,ATOC,ANYTIME DAY S,0.0
Belper,BLP,2.0,174.0,107.5,EAST MIDLANDS TRAINS,ANYTIME S,200.0
Beltring,BEG,3.0,143.0,29.4,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0
Belvedere,BVD,2.0,121.0,14.5,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Bempton,BEM,3.0,314.0,154.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Ben Rhydding,BEY,2.0,240.0,144.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Benfleet,BEF,2.0,123.0,22.6,C2C,ANYTIME DAY S,0.0
Bentham,BEN,1.0,402.0,165.5,VIRGIN WEST COAST,ANYTIME S,700.0
Bentley (Hants),BTY,1.0,152.0,34.6,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Bentley (South Yorks),BYK,3.0,192.0,121.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bere Alston,BAS,3.0,314.0,151.0,GWR,ANYTIME S,0.0
Bere Ferrers,BFE,3.0,309.0,151.0,GWR,ANYTIME S,0.0
Berkhamsted,BKM,0.0,11.0,7.9,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Berkswell,BKW,0.0,110.0,39.0,VIRGIN WEST COAST,ANYTIME S,200.0
Bermuda Park,BEP,1.0,81.0,87.0,WEST MIDLANDS TRAINS,ANYTIME S,0.0
Berney Arms,BYA,nan,nan,84.1,GREATER ANGLIA,ANYTIME S,0.0
Berry Brow,BBW,2.0,301.0,142.0,VIRGIN WEST COAST,ANYTIME S,0.0
Berrylands,BRS,1.0,76.0,14.5,ATOC,ANYTIME DAY S,0.0
Berwick (Sussex),BRK,2.0,144.0,45.3,SOUTHERN,ANYTIME DAY S,0.0
Berwick-upon-Tweed,BWK,2.0,274.0,163.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bescar Lane,BES,2.0,322.0,162.5,VIRGIN WEST COAST,ANYTIME S,700.0
Bescot Stadium,BSC,1.0,112.0,39.0,VIRGIN WEST COAST,ANYTIME S,200.0
Betchworth,BTO,2.0,119.0,18.2,SOUTHERN,ANYTIME DAY S,0.0
Bethnal Green,BET,2.0,110.0,8.6,LONDON OVERGROUND,ANYTIME DAY S,0.0
Betws-y-Coed,BYC,2.0,268.0,162.0,VIRGIN WEST COAST,ANYTIME S,700.0
Beverley,BEV,3.0,265.0,139.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bexhill,BEX,1.0,170.0,45.3,SOUTHERN,ANYTIME DAY S,0.0
Bexley,BXY,2.0,100.0,14.5,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Bexleyheath,BXH,2.0,117.0,14.5,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Bicester North,BCS,2.0,143.0,41.4,GWR,ANYTIME DAY S,200.0
Bicester Village,BIT,2.0,129.0,49.1,GWR,ANYTIME DAY S,200.0
Bickley,BKL,2.0,98.0,14.5,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Bidston,BID,1.0,161.0,161.0,VIRGIN WEST COAST,ANYTIME S,200.0
Biggleswade,BIW,2.0,97.0,33.2,THAMESLINK AND GT NORTHERN TL,ANYTIME DAY S,0.0
Bilbrook,BBK,1.0,132.0,39.0,VIRGIN WEST COAST,ANYTIME S,200.0
Billericay,BIC,2.0,111.0,22.1,GREATER ANGLIA,ANYTIME DAY S,0.0
Billingham (Cleveland),BIL,4.0,246.0,161.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Billingshurst,BIG,1.0,141.0,34.4,SOUTHERN,ANYTIME DAY S,0.0
Bingham,BIN,2.0,192.0,113.3,VIRGIN WEST COAST,ANYTIME S,0.0
Bingley,BIY,2.0,246.0,144.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Birchgrove,BCG,3.0,232.0,128.5,GWR,ANYTIME S,0.0
Birchington-on-sea,BCH,2.0,159.0,54.4,LONDON SOUTH EASTERN RAILWY,ANYTIME DAY S,0.0
Birchwood,BWD,1.0,202.0,154.0,VIRGIN WEST COAST,ANYTIME S,200.0
Birkbeck,BIK,2.0,95.0,14.5,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Birkdale,BDL,3.0,254.0,162.5,VIRGIN WEST COAST,ANYTIME S,700.0
Birkenhead Central,BKC,1.0,148.0,161.0,VIRGIN WEST COAST,ANYTIME S,200.0
Birkenhead Hamilton Square,BKQ,1.0,141.0,161.0,VIRGIN WEST COAST,ANYTIME S,200.0
Birkenhead North,BKN,1.0,148.0,161.0,VIRGIN WEST COAST,ANYTIME S,200.0
Birkenhead Park,BKP,2.0,183.0,161.0,VIRGIN WEST COAST,ANYTIME S,200.0
Birmingham International,BHI,0.0,107.0,39.0,VIRGIN WEST COAST,ANYTIME S,200.0
Birmingham Moor Street,BMO,1.0,89.0,39.0,VIRGIN WEST COAST,ANYTIME S,200.0
Birmingham New Street,BHM,0.0,119.0,39.0,VIRGIN WEST COAST,ANYTIME S,200.0
Birmingham Snow Hill,BSW,1.0,91.0,39.0,VIRGIN WEST COAST,ANYTIME S,200.0
Bishop Auckland,BIA,3.0,269.0,159.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Bishopbriggs,BBG,3.0,363.0,193.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bishops Stortford,BIS,2.0,90.0,26.0,GREATER ANGLIA,ANYTIME DAY S,200.0
Bishopstone (Sussex),BIP,2.0,148.0,41.2,SOUTHERN,ANYTIME DAY S,0.0
Bishopton (Strathclyde),BPT,1.0,352.0,198.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bitterne,BTE,2.0,172.0,59.9,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Blackburn,BBN,1.0,239.0,178.0,VIRGIN WEST COAST,ANYTIME S,700.0
Blackheath,BKH,2.0,88.0,13.7,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Blackhorse Road,BHO,1.0,117.0,8.6,LONDON OVERGROUND,ANYTIME DAY S,0.0
Blackpool North,BPN,1.0,216.0,178.0,VIRGIN WEST COAST,ANYTIME S,700.0
Blackpool Pleasure Beach,BPB,1.0,243.0,178.0,VIRGIN WEST COAST,ANYTIME S,700.0
Blackpool South,BPS,1.0,245.0,178.0,VIRGIN WEST COAST,ANYTIME S,700.0
Blackridge,BKR,1.0,386.0,193.5,VIRGIN WEST COAST,ANYTIME S,0.0
Blackrod,BLK,1.0,247.0,179.5,VIRGIN WEST COAST,ANYTIME S,200.0
Blackwater,BAW,2.0,141.0,36.6,SOUTH WESTERN RAILWAY,ANYTIME DAY S,0.0
Blaenau Ffestiniog,BFF,2.0,295.0,163.0,VIRGIN WEST COAST,ANYTIME S,700.0
Blair Atholl,BLA,2.0,558.0,183.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Blairhill,BAI,1.0,386.0,193.5,VIRGIN WEST COAST,ANYTIME S,0.0
Blake Street,BKT,1.0,117.0,39.0,VIRGIN WEST COAST,ANYTIME S,200.0
Blakedown,BKD,2.0,140.0,39.0,VIRGIN WEST COAST,ANYTIME S,268.0
Blantyre,BLT,1.0,360.0,193.5,VIRGIN WEST COAST,ANYTIME S,0.0
