Name,Code,Changes,Time,Fare,Company,Fare Type,Route Code
Blackheath,BKH,2.0,95.0,20.4,GREATER ANGLIA,ANYTIME DAY S,0.0
Blackhorse Road,BHO,2.0,86.0,20.4,GREATER ANGLIA,ANYTIME DAY S,0.0
Blackpool North,BPN,2.0,262.0,202.5,VIRGIN WEST COAST,ANYTIME S,0.0
Blackpool Pleasure Beach,BPB,3.0,315.0,202.5,VIRGIN WEST COAST,ANYTIME S,0.0
Blackpool South,BPS,3.0,317.0,202.5,VIRGIN WEST COAST,ANYTIME S,0.0
Blackridge,BKR,3.0,443.0,204.0,VIRGIN WEST COAST,ANYTIME S,0.0
Blackrod,BLK,3.0,268.0,204.5,VIRGIN WEST COAST,ANYTIME S,0.0
Blackwater,BAW,3.0,184.0,36.6,GREATER ANGLIA,ANYTIME DAY S,0.0
Blaenau Ffestiniog,BFF,3.0,327.0,186.5,VIRGIN WEST COAST,ANYTIME S,0.0
Blair Atholl,BLA,3.0,527.0,185.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Blairhill,BAI,3.0,420.0,204.0,VIRGIN WEST COAST,ANYTIME S,0.0
Blake Street,BKT,3.0,231.0,109.5,VIRGIN WEST COAST,ANYTIME S,0.0
Blakedown,BKD,4.0,251.0,114.0,VIRGIN WEST COAST,ANYTIME S,0.0
Blantyre,BLT,3.0,394.0,199.0,VIRGIN WEST COAST,ANYTIME S,0.0
