Name,Code,Changes,Time,Fare,Company,Fare Type,Route Code
Avonmouth,AVN,2.0,221.0,56.5,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Axminster,AXM,2.0,331.0,116.45,CROSSCOUNTRY,ANYTIME S,700.0
Aylesbury,AYS,3.0,270.0,54.3,VIRGIN WEST COAST,ANYTIME S,268.0
Aylesbury Vale Parkway,AVP,3.0,275.0,54.3,VIRGIN WEST COAST,ANYTIME S,268.0
Aylesford,AYL,4.0,318.0,171.0,VIRGIN WEST COAST,ANYTIME S,0.0
Aylesham,AYH,3.0,334.0,188.5,VIRGIN WEST COAST,ANYTIME S,0.0
Ayr,AYR,2.0,305.0,115.0,VIRGIN WEST COAST,ANYTIME S,287.0
Bache,BAC,1.0,82.0,11.5,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Baglan,BAJ,0.0,157.0,49.4,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Bagshot,BAG,2.0,299.0,89.3,VIRGIN WEST COAST,ANYTIME S,268.0
Baildon,BLD,3.0,224.0,62.8,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Baillieston,BIO,2.0,301.0,115.0,VIRGIN WEST COAST,ANYTIME S,287.0
Balcombe,BAB,3.0,286.0,171.0,VIRGIN WEST COAST,ANYTIME S,0.0
Baldock,BDK,3.0,257.0,172.0,VIRGIN WEST COAST,ANYTIME S,0.0
Balham,BAL,2.0,241.0,153.5,VIRGIN WEST COAST,ANYTIME S,0.0
Balloch,BHC,3.0,361.0,120.2,VIRGIN WEST COAST,ANYTIME S,287.0
Balmossie,BSI,2.0,709.0,148.5,VIRGIN WEST COAST,ANYTIME S,287.0
Bamber Bridge,BMB,2.0,166.0,37.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bamford,BAM,1.0,199.0,42.95,CROSSCOUNTRY,ANYTIME S,0.0
Banavie,BNV,3.0,500.0,152.7,VIRGIN WEST COAST,ANYTIME S,287.0
Banbury,BAN,1.0,148.0,44.1,CROSSCOUNTRY,ANYTIME S,700.0
Bangor (Gwynedd),BNG,0.0,134.0,42.9,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Bank Hall,BAH,2.0,151.0,28.5,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Banstead,BAD,3.0,296.0,153.5,VIRGIN WEST COAST,ANYTIME S,0.0
Barassie,BSS,2.0,353.0,123.8,VIRGIN WEST COAST,ANYTIME S,287.0
Barbican,ZBB,2.0,198.0,150.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bardon Mill,BLL,2.0,232.0,93.0,VIRGIN WEST COAST,ANYTIME S,275.0
Bare Lane,BAR,2.0,156.0,49.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bargeddie,BGI,2.0,304.0,115.0,VIRGIN WEST COAST,ANYTIME S,287.0
Bargoed,BGD,1.0,159.0,51.4,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Barking,BKG,3.0,247.0,152.5,VIRGIN WEST COAST,ANYTIME S,0.0
Barlaston,BRT,3.0,142.0,18.25,CROSSCOUNTRY,ANYTIME DAY S,0.0
Barming,BMG,3.0,281.0,171.0,VIRGIN WEST COAST,ANYTIME S,0.0
Barmouth,BRM,0.0,137.0,21.5,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Barnehurst,BNH,3.0,258.0,153.5,VIRGIN WEST COAST,ANYTIME S,0.0
Barnes,BNS,3.0,228.0,152.5,VIRGIN WEST COAST,ANYTIME S,0.0
Barnes Bridge,BNI,3.0,238.0,152.5,VIRGIN WEST COAST,ANYTIME S,0.0
Barnetby,BTB,1.0,244.0,70.8,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Barnham,BAA,2.0,318.0,188.5,VIRGIN WEST COAST,ANYTIME S,0.0
Barnhill,BNL,3.0,315.0,115.0,VIRGIN WEST COAST,ANYTIME S,287.0
Barnsley,BNY,2.0,175.0,45.3,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Barnstaple,BNP,2.0,336.0,59.0,CROSSCOUNTRY,ANYTIME S,700.0
Barnt Green,BTG,1.0,111.0,19.1,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Barrhead,BRR,2.0,298.0,118.6,VIRGIN WEST COAST,ANYTIME S,287.0
Barrhill,BRL,3.0,364.0,120.2,VIRGIN WEST COAST,ANYTIME S,287.0
Barrow Haven,BAV,2.0,292.0,70.8,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Barrow-in-Furness,BIF,1.0,261.0,67.5,VIRGIN WEST COAST,ANYTIME S,0.0
Barrow-Upon-Soar,BWS,2.0,191.0,45.85,CROSSCOUNTRY,ANYTIME S,0.0
Barry,BRY,1.0,146.0,48.5,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Barry Docks,BYD,1.0,143.0,48.5,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Barry Island,BYI,1.0,151.0,48.5,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Barry Links,BYL,2.0,716.0,152.5,VIRGIN WEST COAST,ANYTIME S,287.0
Barton-on-Humber,BAU,2.0,298.0,70.8,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Basildon,BSO,3.0,266.0,164.5,VIRGIN WEST COAST,ANYTIME S,0.0
Basingstoke,BSK,1.0,205.0,89.3,GWR,ANYTIME S,824.0
Bat & Ball,BBL,3.0,305.0,164.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bath Spa,BTH,1.0,181.0,57.2,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,700.0
Bathgate,BHG,2.0,257.0,131.5,VIRGIN WEST COAST,ANYTIME S,287.0
Batley,BTL,2.0,201.0,56.9,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Battersby,BTT,2.0,299.0,102.6,TRANSPENNINE EXPRESS,ANYTIME DAY S,95.0
Battersea Park,BAK,3.0,219.0,153.5,VIRGIN WEST COAST,ANYTIME S,0.0
Battle,BAT,3.0,332.0,182.5,VIRGIN WEST COAST,ANYTIME S,0.0
Battlesbridge,BLB,2.0,249.0,172.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bayford,BAY,3.0,247.0,164.5,VIRGIN WEST COAST,ANYTIME S,0.0
Beaconsfield,BCF,2.0,210.0,107.5,VIRGIN WEST COAST,ANYTIME S,700.0
Bearley,BER,2.0,147.0,25.2,WEST MIDLANDS TRAINS,ANYTIME S,0.0
Bearsden,BRN,2.0,282.0,118.6,VIRGIN WEST COAST,ANYTIME S,287.0
Bearsted,BSD,3.0,310.0,173.5,VIRGIN WEST COAST,ANYTIME S,0.0
Beasdale,BSL,3.0,553.0,162.5,VIRGIN WEST COAST,ANYTIME S,287.0
Beaulieu Road,BEU,2.0,306.0,48.5,VIRGIN WEST COAST,ANYTIME S,200.0
Beauly,BEL,3.0,508.0,175.0,VIRGIN WEST COAST,ANYTIME S,287.0
Bebington,BEB,1.0,105.0,17.6,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Beccles,BCC,3.0,390.0,184.0,VIRGIN WEST COAST,ANYTIME S,0.0
Beckenham Hill,BEC,3.0,254.0,118.5,VIRGIN WEST COAST,ANYTIME S,268.0
Beckenham Junction,BKJ,3.0,244.0,118.5,VIRGIN WEST COAST,ANYTIME S,268.0
Bedford,BDM,2.0,232.0,90.0,VIRGIN WEST COAST,ANYTIME S,200.0
Bedford St Johns,BSJ,2.0,216.0,90.0,VIRGIN WEST COAST,ANYTIME S,200.0
Bedhampton,BDH,2.0,315.0,104.05,VIRGIN WEST COAST,ANYTIME S,268.0
Bedminster,BMT,1.0,161.0,54.7,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Bedworth,BEH,1.0,153.0,23.0,WEST MIDLANDS TRAINS,ANYTIME S,0.0
Bedwyn,BDW,2.0,278.0,92.8,CROSSCOUNTRY,ANYTIME S,700.0
Beeston,BEE,1.0,182.0,59.55,CROSSCOUNTRY,ANYTIME S,0.0
Bekesbourne,BKS,2.0,314.0,188.5,VIRGIN WEST COAST,ANYTIME S,0.0
Belle Vue,BLV,1.0,126.0,45.35,CROSSCOUNTRY,ANYTIME S,0.0
Bellgrove,BLG,2.0,339.0,115.0,VIRGIN WEST COAST,ANYTIME S,287.0
Bellingham,BGM,3.0,252.0,118.5,VIRGIN WEST COAST,ANYTIME S,268.0
Bellshill,BLH,2.0,313.0,115.0,VIRGIN WEST COAST,ANYTIME S,287.0
Belmont,BLM,3.0,293.0,153.5,VIRGIN WEST COAST,ANYTIME S,0.0
Belper,BLP,2.0,167.0,41.8,CROSSCOUNTRY,ANYTIME S,0.0
Beltring,BEG,4.0,275.0,171.0,VIRGIN WEST COAST,ANYTIME S,0.0
Belvedere,BVD,3.0,255.0,153.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bempton,BEM,2.0,320.0,92.8,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Ben Rhydding,BEY,2.0,214.0,62.8,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Benfleet,BEF,3.0,273.0,164.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bentham,BEN,2.0,190.0,52.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bentley (Hants),BTY,3.0,317.0,93.95,VIRGIN WEST COAST,ANYTIME S,268.0
Bentley (South Yorks),BYK,2.0,220.0,59.6,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Bere Alston,BAS,2.0,374.0,72.2,CROSSCOUNTRY,ANYTIME S,817.0
Bere Ferrers,BFE,2.0,369.0,72.2,CROSSCOUNTRY,ANYTIME S,817.0
Berkhamsted,BKM,1.0,190.0,106.0,VIRGIN WEST COAST,ANYTIME S,700.0
Berkswell,BKW,1.0,113.0,23.0,WEST MIDLANDS TRAINS,ANYTIME S,0.0
Bermuda Park,BEP,2.0,116.0,27.7,WEST MIDLANDS TRAINS,ANYTIME S,0.0
Berney Arms,BYA,nan,nan,112.3,CROSSCOUNTRY,ANYTIME S,700.0
Berry Brow,BBW,2.0,192.0,47.6,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Berrylands,BRS,3.0,224.0,153.5,VIRGIN WEST COAST,ANYTIME S,0.0
Berwick (Sussex),BRK,3.0,288.0,188.5,VIRGIN WEST COAST,ANYTIME S,0.0
Berwick-upon-Tweed,BWK,1.0,365.0,127.8,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Bescar Lane,BES,2.0,160.0,30.9,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Bescot Stadium,BSC,1.0,111.0,15.8,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Betchworth,BTO,2.0,274.0,96.85,VIRGIN WEST COAST,ANYTIME S,268.0
Bethnal Green,BET,3.0,219.0,153.5,VIRGIN WEST COAST,ANYTIME S,0.0
Betws-y-Coed,BYC,1.0,183.0,35.2,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Beverley,BEV,2.0,289.0,88.8,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Bexhill,BEX,3.0,361.0,188.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bexley,BXY,3.0,249.0,153.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bexleyheath,BXH,3.0,250.0,153.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bicester North,BCS,2.0,160.0,52.05,VIRGIN WEST COAST,ANYTIME S,200.0
Bicester Village,BIT,2.0,186.0,64.4,CROSSCOUNTRY,ANYTIME S,700.0
Bickley,BKL,3.0,260.0,118.5,VIRGIN WEST COAST,ANYTIME S,268.0
Bidston,BID,1.0,145.0,17.1,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Biggleswade,BIW,2.0,254.0,172.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bilbrook,BBK,0.0,43.0,12.1,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Billericay,BIC,3.0,252.0,164.5,VIRGIN WEST COAST,ANYTIME S,0.0
Billingham (Cleveland),BIL,2.0,241.0,101.2,TRANSPENNINE EXPRESS,ANYTIME DAY S,95.0
Billingshurst,BIG,3.0,306.0,173.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bingham,BIN,2.0,192.0,71.45,CROSSCOUNTRY,ANYTIME S,0.0
Bingley,BIY,2.0,191.0,62.8,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Birchgrove,BCG,1.0,141.0,48.5,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Birchington-on-sea,BCH,3.0,333.0,149.5,VIRGIN WEST COAST,ANYTIME S,268.0
Birchwood,BWD,1.0,117.0,24.0,VIRGIN WEST COAST,ANYTIME S,0.0
Birkbeck,BIK,3.0,283.0,118.5,VIRGIN WEST COAST,ANYTIME S,268.0
Birkdale,BDL,2.0,254.0,30.9,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Birkenhead Central,BKC,1.0,112.0,17.1,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Birkenhead Hamilton Square,BKQ,1.0,114.0,17.1,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Birkenhead North,BKN,2.0,154.0,17.1,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Birkenhead Park,BKP,2.0,152.0,17.1,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Birmingham International,BHI,0.0,74.0,18.3,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Birmingham Moor Street,BMO,1.0,73.0,15.8,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Birmingham New Street,BHM,0.0,69.0,15.8,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Birmingham Snow Hill,BSW,1.0,72.0,15.8,WEST MIDLANDS TRAINS,ANYTIME DAY S,0.0
Bishop Auckland,BIA,2.0,277.0,100.6,TRANSPENNINE EXPRESS,ANYTIME DAY S,95.0
Bishopbriggs,BBG,3.0,303.0,115.0,VIRGIN WEST COAST,ANYTIME S,287.0
Bishops Stortford,BIS,2.0,316.0,168.0,VIRGIN WEST COAST,ANYTIME S,0.0
Bishopstone (Sussex),BIP,4.0,291.0,188.5,VIRGIN WEST COAST,ANYTIME S,0.0
Bishopton (Strathclyde),BPT,2.0,268.0,118.6,VIRGIN WEST COAST,ANYTIME S,287.0
Bitterne,BTE,2.0,280.0,49.9,VIRGIN WEST COAST,ANYTIME S,200.0
Blackburn,BBN,2.0,155.0,39.5,VIRGIN WEST COAST,ANYTIME S,0.0
Blackheath,BKH,3.0,230.0,153.5,VIRGIN WEST COAST,ANYTIME S,0.0
Blackhorse Road,BHO,2.0,212.0,152.5,VIRGIN WEST COAST,ANYTIME S,0.0
Blackpool North,BPN,1.0,202.0,42.5,VIRGIN WEST COAST,ANYTIME S,0.0
Blackpool Pleasure Beach,BPB,2.0,151.0,42.5,VIRGIN WEST COAST,ANYTIME S,0.0
Blackpool South,BPS,2.0,153.0,42.5,VIRGIN WEST COAST,ANYTIME S,0.0
Blackridge,BKR,2.0,266.0,131.5,VIRGIN WEST COAST,ANYTIME S,287.0
Blackrod,BLK,1.0,171.0,40.8,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Blackwater,BAW,2.0,223.0,89.3,VIRGIN WEST COAST,ANYTIME S,268.0
Blaenau Ffestiniog,BFF,1.0,210.0,36.4,TRANSPORT FOR WALES RAIL,ANYTIME DAY S,1000.0
Blair Atholl,BLA,2.0,454.0,158.5,VIRGIN WEST COAST,ANYTIME S,287.0
Blairhill,BAI,2.0,294.0,131.5,VIRGIN WEST COAST,ANYTIME S,287.0
