Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance,Journey time,fare,company,fare type,route code,cost per km,cost per min,speed (linear),minutes to travel 1km linear
Ancaster,ANC,1.0,52.9876865844111,-0.535623734022494,53.3782206064748,-1.46211098820667,75.66515170731742,138.0,29.1,EAST MIDLANDS TRAINS,ANYTIME S,0.0,0.38458919784582685,0.2108695652173913,0.5482982007776624,1.8238250619492817
Anderston,AND,1.0,55.8599021238713,-4.27098003165416,53.3782206064748,-1.46211098820667,330.4528312287611,311.0,120.55,CROSSCOUNTRY,ANYTIME S,0.0,0.3648024426110829,0.38762057877813505,1.062549296555502,0.9411328050771198
Andover,ADV,2.0,51.2115476149434,-1.49223307188506,53.3782206064748,-1.46211098820667,241.100775405386,284.0,146.5,CROSSCOUNTRY,ANYTIME S,0.0,0.607629733888974,0.5158450704225352,0.8489463922724859,1.177930678665315
Anerley,ANZ,2.0,51.4121513855632,-0.0658859220340606,53.3782206064748,-1.46211098820667,238.51548008295617,202.0,106.1,EAST MIDLANDS TRAINS,ANYTIME S,129.0,0.4448348592011646,0.5252475247524753,1.1807697033809712,0.8469051984791259
Angel Road,AGR,2.0,51.61240330726,-0.0487914234374522,53.3782206064748,-1.46211098820667,218.6759925938824,212.0,108.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.49388137544926536,0.5094339622641509,1.0314905311032188,0.9694708481041134
Angmering,ANG,1.0,50.8165743892467,-0.489394019247872,53.3782206064748,-1.46211098820667,292.7154528109768,300.0,141.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4834046123672695,0.4716666666666667,0.9757181760365893,1.0248861039588752
Annan,ANN,2.0,54.9838388790739,-3.2625810423293,53.3782206064748,-1.46211098820667,213.89843415227824,349.0,70.6,NORTHERN,ANYTIME DAY S,0.0,0.33006319228002645,0.20229226361031516,0.6128894961383331,1.6316154972482897
Anniesland,ANL,1.0,55.8893555064876,-4.32195784208586,53.3782206064748,-1.46211098820667,334.963289367742,322.0,163.7,CROSSCOUNTRY,ANYTIME S,0.0,0.4887102712329789,0.5083850931677019,1.040258662632739,0.9612993728590056
Ansdell & Fairhaven,AFV,2.0,53.7414654744213,-2.99303444657805,53.3782206064748,-1.46211098820667,109.2034832266669,162.0,32.1,TRANSPENNINE EXPRESS,ANYTIME DAY S,325.0,0.29394666773927003,0.19814814814814816,0.6740955754732525,1.4834691642916429
Apperley Bridge,APY,1.0,53.8417501065548,-1.70582867126391,53.3782206064748,-1.46211098820667,54.05279115425478,129.0,18.6,LONDON NORTH EASTERN RAILWAY,ANYTIME DAY S,0.0,0.34410803961852204,0.14418604651162792,0.4190138849167037,2.3865557586445885
Appleby,APP,1.0,54.5803488158896,-2.48669258391647,53.3782206064748,-1.46211098820667,149.73500143587984,201.0,33.6,NORTHERN,ANYTIME DAY S,0.0,0.22439643154769218,0.16716417910447762,0.7449502558998997,1.342371510151373
Appledore (Kent),APD,2.0,51.0332342031393,0.816341504124954,53.3782206064748,-1.46211098820667,303.8477648389442,215.0,141.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4656937334227312,0.6581395348837209,1.4132454178555545,0.7075911850592735
Appleford,APF,1.0,51.6396415502262,-1.24214153179695,53.3782206064748,-1.46211098820667,194.03918794711558,219.0,140.0,CROSSCOUNTRY,ANYTIME S,0.0,0.7215037409770871,0.639269406392694,0.8860236892562355,1.1286379948141576
Appley Bridge,APB,1.0,53.5786734960166,-2.71925251339081,53.3782206064748,-1.46211098820667,86.39383979106451,114.0,23.9,TRANSPENNINE EXPRESS,ANYTIME DAY S,325.0,0.2766400944534927,0.20964912280701753,0.7578406999216185,1.3195385258451116
Apsley,APS,1.0,51.7325208234117,-0.462934812195194,53.3782206064748,-1.46211098820667,195.26190118879492,255.0,126.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.6452871719105769,0.49411764705882355,0.7657329458384114,1.305938324104739
Arbroath,ARB,1.0,56.5595762979872,-2.58893177406225,53.3782206064748,-1.46211098820667,361.4220083203424,348.0,180.95,CROSSCOUNTRY,ANYTIME S,0.0,0.5006612653195622,0.519971264367816,1.0385689894262713,0.9628633342426509
Ardgay,ARD,2.0,57.8814576101148,-4.36209023833324,53.3782206064748,-1.46211098820667,533.4816476744152,670.0,248.45,CROSSCOUNTRY,ANYTIME S,0.0,0.4657142398113561,0.37082089552238806,0.7962412651856943,1.2559007473278674
Ardlui,AUI,2.0,56.3019723653141,-4.72165858161935,53.3782206064748,-1.46211098820667,386.9301391352436,444.0,180.95,CROSSCOUNTRY,ANYTIME S,0.0,0.4676554801453514,0.407545045045045,0.8714642773316298,1.1474939662035704
Ardrossan Harbour,ADS,1.0,55.6398782290401,-4.82111163323781,53.3782206064748,-1.46211098820667,332.6667462309905,377.0,167.4,CROSSCOUNTRY,ANYTIME S,0.0,0.5032062924731411,0.44403183023872683,0.8824051624164204,1.1332662620213512
Ardrossan South Beach,ASB,1.0,55.641422142645,-4.80121264089138,53.3782206064748,-1.46211098820667,331.95395378424837,372.0,167.4,CROSSCOUNTRY,ANYTIME S,0.0,0.5042868087325169,0.45,0.8923493381297,1.1206373527389264
Ardrossan Town,ADN,1.0,55.6397124556587,-4.81267645169651,53.3782206064748,-1.46211098820667,332.29643058521214,375.0,167.4,CROSSCOUNTRY,ANYTIME S,0.0,0.5037670723853079,0.4464,0.886123814893899,1.1285104668129657
Ardwick,ADK,1.0,53.471345820655,-2.21388417456067,53.3782206064748,-1.46211098820667,51.03835386860713,79.0,21.6,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0,0.4232111414801294,0.27341772151898736,0.6460551122608498,1.5478555637467695
Argyle Street,AGS,1.0,55.8573090626122,-4.25069486323156,53.3782206064748,-1.46211098820667,329.49748792932127,327.0,120.55,CROSSCOUNTRY,ANYTIME S,0.0,0.36586014891214746,0.3686544342507645,1.0076375777655084,0.992420312685792
Arisaig,ARG,2.0,56.9125537431151,-5.83907949880085,53.3782206064748,-1.46211098820667,482.1820644720051,634.0,221.8,CROSSCOUNTRY,ANYTIME S,0.0,0.45999222356574704,0.3498422712933754,0.7605395338675159,1.3148560403096645
Arlesey,ARL,2.0,52.0260300130868,-0.266319838272065,53.3782206064748,-1.46211098820667,170.80412542976117,142.0,82.0,LONDON NORTH EASTERN RAILWAY,ANYTIME DAY S,700.0,0.4800820811188217,0.5774647887323944,1.2028459537307126,0.831361652669179
Armadale (West Lothian),ARM,1.0,55.8857140292087,-3.69541334262219,53.3782206064748,-1.46211098820667,314.1444749426503,296.0,120.55,CROSSCOUNTRY,ANYTIME S,0.0,0.3837406340570128,0.40726351351351353,1.061298901833278,0.9422416232341418
Armathwaite,AWT,1.0,54.8094679848183,-2.77207147292765,53.3782206064748,-1.46211098820667,180.89225926767236,255.0,75.3,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0,0.416269885205956,0.2952941176470588,0.7093814088928327,1.4096788941237552
Arnside,ARN,1.0,54.2027315043991,-2.82824189170434,53.3782206064748,-1.46211098820667,128.5556325800087,166.0,39.9,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0,0.31037146486107936,0.2403614457831325,0.7744315215663174,1.2912697535573727
Arram,ARR,0.0,53.8843427696163,-0.426570132093475,53.3782206064748,-1.46211098820667,88.68922351151338,108.0,27.8,NORTHERN,ANYTIME DAY S,0.0,0.313454091706994,0.2574074074074074,0.8211965139954942,1.217735320300552
Arrochar & Tarbet,ART,2.0,56.2039766194239,-4.72277124702392,53.3782206064748,-1.46211098820667,377.9840147299663,430.0,180.95,CROSSCOUNTRY,ANYTIME S,0.0,0.4787239484962653,0.4208139534883721,0.8790325923952704,1.137614246219365
Arundel,ARU,2.0,50.84821399905,-0.546174298416944,53.3782206064748,-1.46211098820667,288.41367770510266,279.0,141.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.49061473480006373,0.507168458781362,1.0337407803050274,0.9673605018319278
Ascot (Berks),ACT,2.0,51.406243053303,-0.675833255037063,53.3782206064748,-1.46211098820667,225.86164891732852,248.0,127.0,CROSSCOUNTRY,ANYTIME S,0.0,0.5622911220597944,0.5120967741935484,0.9107324553118086,1.098017309219126
Ascott-under-Wychwood,AUW,1.0,51.8673416456497,-1.56405280921503,53.3782206064748,-1.46211098820667,168.27093270176255,274.0,88.55,CROSSCOUNTRY,ANYTIME S,700.0,0.5262346774825506,0.3231751824817518,0.6141274916122721,1.628326387693042
Ash,ASH,2.0,51.2495967734882,-0.712805474371656,53.3782206064748,-1.46211098820667,242.3046542836083,265.0,129.0,CROSSCOUNTRY,ANYTIME S,0.0,0.5323876273916326,0.4867924528301887,0.9143571859758803,1.0936645058820358
Ash Vale,AHV,2.0,51.2722464128127,-0.72164859629209,53.3782206064748,-1.46211098820667,239.71171809011517,249.0,129.0,CROSSCOUNTRY,ANYTIME S,0.0,0.5381464078093372,0.5180722891566265,0.9626976630125107,1.0387477173994184
Ashburys,ABY,1.0,53.471639721401,-2.19443661452133,53.3782206064748,-1.46211098820667,49.77985291807473,81.0,21.6,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0,0.43391048253091935,0.26666666666666666,0.61456608540833,1.6271643094909476
Ashchurch for Tewkesbury,ASC,1.0,51.9989057939667,-2.10876020926952,53.3782206064748,-1.46211098820667,159.5956374760415,200.0,84.55,CROSSCOUNTRY,ANYTIME S,700.0,0.529776385727916,0.42274999999999996,0.7979781873802075,1.253167086287205
Ashfield,ASF,2.0,55.8889269328418,-4.24921509407071,53.3782206064748,-1.46211098820667,332.3605235066923,333.0,163.7,CROSSCOUNTRY,ANYTIME S,0.0,0.49253743577252423,0.49159159159159155,0.9980796501702471,1.0019240446686046
Ashford (Surrey),AFS,2.0,51.4365062586203,-0.468070995385795,53.3782206064748,-1.46211098820667,226.4006060760673,224.0,121.5,CROSSCOUNTRY,ANYTIME S,0.0,0.536659340740359,0.5424107142857143,1.0107169914110148,0.9893966446571228
Ashford International,AFK,1.0,51.1437026741936,0.876197214386404,53.3782206064748,-1.46211098820667,295.4485042836448,222.0,140.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.4738558427955122,0.6306306306306306,1.3308491183947964,0.7513999792900264
Ashford International (Eurostar),ASI,-999.0,nan,nan,53.3782206064748,-1.46211098820667,-999.0,-999.0,-999.0,N/A,no route found,-998.0,-999.0,-999.0,-999.0,-999.0
Ashley,ASY,1.0,53.3557258053839,-2.34146074338483,53.3782206064748,-1.46211098820667,58.58845545522712,77.0,22.0,TRANSPENNINE EXPRESS,ANYTIME DAY S,325.0,0.3755005969872724,0.2857142857142857,0.7608890318860665,1.3142520894554535
Ashtead,AHD,1.0,51.317872587997,-0.307571763628547,53.3782206064748,-1.46211098820667,242.37806942719237,595.0,121.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.5012829761666916,0.2042016806722689,0.4073580998776342,2.454842558182564
Ashton-under-Lyne,AHN,2.0,53.4912746360398,-2.09431253377749,53.3782206064748,-1.46211098820667,43.860008440027315,107.0,21.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0,0.49475594674524154,0.202803738317757,0.4099066209348347,2.439580013905108
Ashurst (Kent),AHS,2.0,51.1286608253579,0.152652111896866,53.3782206064748,-1.46211098820667,273.50799540736756,269.0,126.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.46068123095390107,0.4684014869888476,1.0167583472392847,0.9835178660841221
Ashurst New Forest,ANF,1.0,50.8898511647037,-1.52663085660955,53.3782206064748,-1.46211098820667,276.91572053312154,338.0,148.0,CROSSCOUNTRY,ANYTIME S,0.0,0.5344586422001198,0.4378698224852071,0.8192772796837916,1.2205879801597332
Ashwell & Morden,AWM,2.0,52.0307706434447,-0.109788918120069,53.3782206064748,-1.46211098820667,175.60375197400137,237.0,97.0,EAST MIDLANDS TRAINS,ANYTIME S,129.0,0.5523799970649894,0.4092827004219409,0.740944101156124,1.349629477364974
Askam,ASK,2.0,54.1889331625586,-3.20451175494515,53.3782206064748,-1.46211098820667,146.05023587911194,272.0,51.2,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0,0.3505643088613636,0.18823529411764706,0.5369493966143821,1.862372890825994
Aslockton,ALK,1.0,52.9515495737311,-0.898097621841918,53.3782206064748,-1.46211098820667,60.64335442562038,143.0,29.1,EAST MIDLANDS TRAINS,ANYTIME S,0.0,0.4798547223454041,0.2034965034965035,0.4240794015777649,2.3580489792231196
