Name,Code,Changes,Time,Fare,Company,Fare Type,Route Code
Anderston,AND,1.0,311.0,120.55,CROSSCOUNTRY,ANYTIME S,0.0
Andover,ADV,2.0,284.0,146.5,CROSSCOUNTRY,ANYTIME S,0.0
Anerley,ANZ,2.0,202.0,106.1,EAST MIDLANDS TRAINS,ANYTIME S,129.0
Angel Road,AGR,2.0,212.0,108.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Angmering,ANG,1.0,300.0,141.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Annan,ANN,2.0,349.0,70.6,NORTHERN,ANYTIME DAY S,0.0
Anniesland,ANL,1.0,322.0,163.7,CROSSCOUNTRY,ANYTIME S,0.0
Ansdell & Fairhaven,AFV,2.0,162.0,32.1,TRANSPENNINE EXPRESS,ANYTIME DAY S,325.0
Apperley Bridge,APY,1.0,129.0,18.6,LONDON NORTH EASTERN RAILWAY,ANYTIME DAY S,0.0
Appleby,APP,1.0,201.0,33.6,NORTHERN,ANYTIME DAY S,0.0
Appledore (Kent),APD,2.0,215.0,141.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Appleford,APF,1.0,219.0,140.0,CROSSCOUNTRY,ANYTIME S,0.0
Appley Bridge,APB,1.0,114.0,23.9,TRANSPENNINE EXPRESS,ANYTIME DAY S,325.0
Apsley,APS,1.0,255.0,126.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Arbroath,ARB,1.0,348.0,180.95,CROSSCOUNTRY,ANYTIME S,0.0
Ardgay,ARD,2.0,670.0,248.45,CROSSCOUNTRY,ANYTIME S,0.0
Ardlui,AUI,2.0,444.0,180.95,CROSSCOUNTRY,ANYTIME S,0.0
Ardrossan Harbour,ADS,1.0,377.0,167.4,CROSSCOUNTRY,ANYTIME S,0.0
Ardrossan South Beach,ASB,1.0,372.0,167.4,CROSSCOUNTRY,ANYTIME S,0.0
Ardrossan Town,ADN,1.0,375.0,167.4,CROSSCOUNTRY,ANYTIME S,0.0
Ardwick,ADK,1.0,79.0,21.6,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Argyle Street,AGS,1.0,327.0,120.55,CROSSCOUNTRY,ANYTIME S,0.0
Arisaig,ARG,2.0,634.0,221.8,CROSSCOUNTRY,ANYTIME S,0.0
Arlesey,ARL,2.0,142.0,82.0,LONDON NORTH EASTERN RAILWAY,ANYTIME DAY S,700.0
Armadale (West Lothian),ARM,1.0,296.0,120.55,CROSSCOUNTRY,ANYTIME S,0.0
Armathwaite,AWT,1.0,255.0,75.3,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Arnside,ARN,1.0,166.0,39.9,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Arram,ARR,0.0,108.0,27.8,NORTHERN,ANYTIME DAY S,0.0
Arrochar & Tarbet,ART,2.0,430.0,180.95,CROSSCOUNTRY,ANYTIME S,0.0
Arundel,ARU,2.0,279.0,141.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Ascot (Berks),ACT,2.0,248.0,127.0,CROSSCOUNTRY,ANYTIME S,0.0
Ascott-under-Wychwood,AUW,1.0,274.0,88.55,CROSSCOUNTRY,ANYTIME S,700.0
Ash,ASH,2.0,265.0,129.0,CROSSCOUNTRY,ANYTIME S,0.0
Ash Vale,AHV,2.0,249.0,129.0,CROSSCOUNTRY,ANYTIME S,0.0
Ashburys,ABY,1.0,81.0,21.6,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Ashchurch for Tewkesbury,ASC,1.0,200.0,84.55,CROSSCOUNTRY,ANYTIME S,700.0
Ashfield,ASF,2.0,333.0,163.7,CROSSCOUNTRY,ANYTIME S,0.0
Ashford (Surrey),AFS,2.0,224.0,121.5,CROSSCOUNTRY,ANYTIME S,0.0
Ashford International,AFK,1.0,222.0,140.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Ashford International (Eurostar),ASI,nan,nan,nan,N/A,no route found,-998.0
Ashley,ASY,1.0,77.0,22.0,TRANSPENNINE EXPRESS,ANYTIME DAY S,325.0
Ashtead,AHD,1.0,595.0,121.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Ashton-under-Lyne,AHN,2.0,107.0,21.7,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Ashurst (Kent),AHS,2.0,269.0,126.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0
Ashurst New Forest,ANF,1.0,338.0,148.0,CROSSCOUNTRY,ANYTIME S,0.0
Ashwell & Morden,AWM,2.0,237.0,97.0,EAST MIDLANDS TRAINS,ANYTIME S,129.0
Askam,ASK,2.0,272.0,51.2,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Aslockton,ALK,1.0,143.0,29.1,EAST MIDLANDS TRAINS,ANYTIME S,0.0
Aspatria,ASP,2.0,257.0,75.5,TRANSPENNINE EXPRESS,ANYTIME DAY S,0.0
Aspley Guise,APG,1.0,193.0,138.0,CROSSCOUNTRY,ANYTIME S,0.0
Aston,AST,1.0,121.0,47.9,CROSSCOUNTRY,ANYTIME S,0.0
Atherstone,ATH,1.0,164.0,47.3,CROSSCOUNTRY,ANYTIME S,0.0
Atherton,ATN,2.0,100.0,23.9,TRANSPENNINE EXPRESS,ANYTIME DAY S,325.0
